POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0.0,0.0,2.0,BHK,593.3351395,1.0,1.0,"Khagaul Road,Patna",25.58,85.05,21.9
Dealer,1.0,1.0,2.0,BHK,872.0296490000001,0.0,1.0,"Kolshet Road,Mumbai",19.249861,72.96386600000001,120.0
Dealer,1.0,1.0,3.0,BHK,1882.916809,0.0,1.0,"Sector-150 Noida,Noida",28.429614,77.481711,110.0
Dealer,0.0,1.0,3.0,BHK,1986.276634,1.0,1.0,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,110.0
Dealer,0.0,0.0,2.0,BHK,1207.5471699999998,1.0,1.0,"ARAVLI HEIGHTS,Rewari",28.18333,76.61667,22.4
Owner,0.0,0.0,1.0,BHK,539.9568035,1.0,1.0,"Vaishali,Ghaziabad",28.6423,77.3445,25.0
Dealer,0.0,0.0,3.0,BHK,1862.208129,1.0,1.0,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,64.6
Owner,0.0,0.0,2.0,BHK,1400.180668,1.0,1.0,"Kengeri,Bangalore",12.919987,77.489265,62.0
Owner,0.0,1.0,4.0,BHK,1909.959072,1.0,1.0,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,28.0
Dealer,0.0,0.0,3.0,BHK,1948.148148,1.0,1.0,"Piplya Kumar,Indore",22.761472,75.911242,52.6
Dealer,0.0,0.0,3.0,BHK,1672.240803,1.0,1.0,"Arasankazhani,Chennai",13.09,80.27,65.0
Dealer,0.0,0.0,3.0,BHK,1675.579323,1.0,1.0,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,47.0
Dealer,0.0,0.0,2.0,BHK,850.0088542999999,1.0,1.0,"Vaishali,Ghaziabad",28.6423,77.3445,48.0
Dealer,0.0,0.0,3.0,BHK,1480.191554,1.0,1.0,"Action area 1A,Kolkata",22.582439,88.451577,68.0
Dealer,0.0,0.0,3.0,BHK,1476.708283,1.0,1.0,"New Thippasandra,Bangalore",12.974961,77.651656,110.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,9900.990099,1.0,1.0,"Ganga Nagar,Meerut",29.005329,77.75563199999999,20.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,760.0857533,1.0,1.0,"Indirapuram,Ghaziabad",28.63676,77.36315,39.0
Dealer,0.0,0.0,1.0,BHK,715.0518413,1.0,1.0,"Sector 5 Ulwe,Lalitpur",22.575343,88.433715,60.0
Owner,0.0,0.0,2.0,BHK,1070.234114,1.0,1.0,"Electronics City Phase 1,Bangalore",12.840956,77.659441,48.0
Dealer,0.0,1.0,2.0,BHK,1300.031516,1.0,1.0,"Sector-18 Ulwe,Lalitpur",28.5706,77.3239,82.5
Dealer,0.0,0.0,1.0,BHK,555.1969012,1.0,1.0,"St Tukaram Nagar,Pune",18.714661,73.678196,43.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,3.0,BHK,733.7390479,1.0,0.0,"Mulund (West),Lalitpur",19.1759,72.9522,170.0
Owner,0.0,1.0,2.0,BHK,1150.218542,1.0,1.0,"Sector-75 Noida,Noida",28.576117,77.382136,50.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,1.0,0.0,3.0,BHK,1342.824163,0.0,1.0,"Shiv Mandir,Siliguri",25.232239,71.392013,34.9
Owner,0.0,0.0,2.0,BHK,920.0283086,1.0,1.0,"Patia,Bhubaneswar",20.353795,85.82101999999999,65.0
Owner,1.0,1.0,2.0,BHK,1064.908722,0.0,1.0,"Hosa Road,Bangalore",12.863589,77.656426,42.0
Owner,0.0,0.0,3.0,BHK,2550.428936,1.0,1.0,"Ganapathy,Coimbatore",11.060813,76.970641,110.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1200.068575,1.0,1.0,"Sector-3 Ulwe,Lalitpur",19.000869,73.118903,70.0
Dealer,0.0,0.0,2.0,BHK,1171.652422,1.0,1.0,"6th Phase JP Nagar,Bangalore",35.0,136.0,65.8
Owner,0.0,0.0,1.0,BHK,600.0960154,1.0,1.0,"Sagrampura,Surat",21.183418,72.82351,12.5
Dealer,1.0,0.0,4.0,BHK,2769.162605,0.0,1.0,"Ultadanga,Kolkata",22.594985,88.38598,250.0
Owner,0.0,0.0,3.0,BHK,714.9666348999999,1.0,1.0,"Marsur,Bangalore",12.928575,77.58572099999999,30.0
Dealer,0.0,1.0,2.0,BHK,703.9066821,1.0,1.0,"Malad (West),Lalitpur",19.1849,72.8347,140.0
Dealer,0.0,0.0,1.0,BHK,650.1182033,1.0,1.0,"Sector-53 Noida,Noida",28.593566,77.362752,16.5
Dealer,0.0,0.0,1.0,BHK,562.9926184999999,1.0,1.0,"Shaniwar Peth,Pune",18.52088,73.85151,45.0
Dealer,0.0,1.0,2.0,BHK,1046.1538460000002,1.0,0.0,"Kundalahalli,Bangalore",12.97045,77.712284,81.6
Dealer,0.0,1.0,3.0,BHK,1884.863303,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,84.8
Dealer,0.0,1.0,3.0,BHK,1600.0,1.0,1.0,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,68.0
Owner,0.0,0.0,3.0,BHK,1550.108147,1.0,1.0,"Ajwa Road,Vadodara",22.3,73.2,43.0
Dealer,0.0,0.0,1.0,BHK,650.0029546,1.0,1.0,"Jogeshwari (West),Maharashtra",19.141644,72.842908,110.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,2867.225408,1.0,1.0,"Anandapur,Kolkata",22.242796,87.779073,260.0
Dealer,0.0,0.0,2.0,BHK,1115.625,1.0,1.0,"Jagatpura,Jaipur",26.832353,75.841749,35.7
unknown,1.0,1.0,3.0,Studio,-1000,0.0,1.0,"Sector-152 Noida,Noida",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,2113.52657,1.0,1.0,"sector-58 Gurgaon,Gurgaon",28.415573,77.111387,210.0
Dealer,0.0,1.0,3.0,BHK,1410.002203,1.0,1.0,"Thanisandra,Bangalore",13.055985,77.622157,64.0
Dealer,1.0,1.0,4.0,BHK,2090.410243,0.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,80.0
Builder,1.0,0.0,3.0,BHK,1449.82831,0.0,0.0,"Wanadongri,Nagpur",21.094126,78.974343,38.0
Owner,0.0,0.0,1.0,BHK,670.0441248999999,1.0,1.0,"Kalamboli,Lalitpur",24.69028,78.41889,41.0
Dealer,0.0,0.0,3.0,BHK,1550.387597,1.0,1.0,"Vivek Vihar,Jaipur",26.584047,74.864988,60.0
Dealer,0.0,1.0,2.0,BHK,1248.603352,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,44.7
Dealer,0.0,0.0,1.0,BHK,600.0436394999999,1.0,1.0,"Wireless Colony,Pune",18.52361,73.84778,55.0
Dealer,0.0,1.0,2.0,BHK,1066.666667,1.0,1.0,"Bhandup (West),Mumbai",19.147866,72.932609,160.0
Dealer,0.0,0.0,2.0,BHK,1271.726535,1.0,1.0,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,43.9
Dealer,0.0,0.0,2.0,BHK,1098.370549,1.0,1.0,"Jagatpura,Jaipur",26.832353,75.841749,18.2
Dealer,1.0,0.0,1.0,BHK,621.0272521,0.0,1.0,"Thane West,Lalitpur",19.18,72.96333,85.0
Dealer,0.0,1.0,3.0,BHK,1848.484848,1.0,1.0,"Sector 80 Faridabad,Faridabad",28.381971000000004,77.347688,61.0
Owner,0.0,0.0,1.0,BHK,556.916908,1.0,1.0,"Raghav Nagar,Pune",26.499004,83.77938,25.0
Owner,0.0,0.0,1.0,BHK,530.1524188,1.0,1.0,"Archarya Vinobhave Nagar Nursery Circle Vaishali,Jaipur",26.91667,75.86667,16.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,3.0,BHK,1577.0707619999998,1.0,1.0,"Bhandup (West),Mumbai",19.147866,72.932609,230.0
Dealer,1.0,1.0,3.0,BHK,1610.371075,0.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,67.7
Dealer,0.0,0.0,3.0,BHK,1509.892398,1.0,1.0,"Akshaya Nagar,Bangalore",12.96991,77.59796,87.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1100.046318,1.0,1.0,"G B Road,Mumbai",18.96667,72.83333,95.0
Owner,0.0,0.0,2.0,BHK,800.0,1.0,1.0,"Talegaon Dabhade, Pune,Pune",18.72,73.68,31.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,1530.054645,1.0,1.0,"Mansarovar Extension,Jaipur",26.8626,75.7633,56.0
Owner,0.0,0.0,3.0,BHK,1200.154859,1.0,1.0,"Hosakerehalli,Bangalore",12.96991,77.59796,62.0
Dealer,0.0,0.0,3.0,BHK,1756.954612,1.0,1.0,"Sector-66 Mohali,Mohali",30.673383,76.733924,120.0
Dealer,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,95.0
Dealer,0.0,0.0,4.0,BHK,2035.179532,1.0,1.0,"Undri,Pune",18.452663,73.93104,140.0
Dealer,1.0,1.0,2.0,BHK,576.6482956,0.0,0.0,"Kalyan (West),Maharashtra",19.245347,73.124577,56.5
Dealer,0.0,0.0,1.0,BHK,550.0301386,1.0,1.0,"Kolshet Road,Lalitpur",24.69028,78.41889,73.0
Dealer,0.0,1.0,2.0,BHK,567.1230657000001,1.0,0.0,"Kanjur Marg (East),Lalitpur",24.69028,78.41889,140.0
Dealer,0.0,1.0,2.0,BHK,572.6872247,1.0,1.0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,19.5
Owner,0.0,0.0,1.0,BHK,600.0,1.0,1.0,"Sector-9 Vaishali,Ghaziabad",28.6423,77.3445,36.0
Dealer,0.0,0.0,3.0,BHK,1779.173208,1.0,1.0,"Gotri,Vadodara",22.312358,73.145436,68.0
Dealer,0.0,0.0,3.0,BHK,1595.179015,1.0,1.0,"Indirapuram,Ghaziabad",28.63676,77.36315,90.0
Owner,0.0,0.0,4.0,BHK,2384.196185,1.0,1.0,"Gomti Nagar Extension,Lucknow",21.0,77.0,140.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,948.2525061,1.0,1.0,"Sekharipuram,Palakkad",10.77917,76.65472,35.0
Dealer,1.0,1.0,2.0,BHK,1152.959262,0.0,1.0,"Parel,Maharashtra",18.996549,72.842967,270.0
Dealer,1.0,0.0,1.0,BHK,621.875,0.0,0.0,"Karangapara,Durgapur",23.55,87.32,19.9
Dealer,0.0,1.0,3.0,BHK,1014.507457,1.0,1.0,"Jeejamata Nagar,Maharashtra",20.742166,80.104602,200.0
Dealer,0.0,0.0,4.0,BHK,5155.6613130000005,1.0,1.0,"E M Bypass,Kolkata",22.54111,88.33778000000001,520.0
Dealer,1.0,0.0,3.0,BHK,1420.929455,0.0,1.0,"Salt Lake,Kolkata",22.54111,88.33778000000001,85.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1699.790795,1.0,1.0,"Vesu,Surat",21.143354,72.770931,65.0
Dealer,1.0,1.0,1.0,BHK,643.7435367,0.0,0.0,"Goa Maharashtra Border,Goa",15.533255,73.761837,24.9
Dealer,0.0,0.0,3.0,BHK,1625.355547,1.0,1.0,"Ganeshpur Rahmanpur,Lucknow",26.898887,81.050618,40.0
Owner,0.0,0.0,3.0,BHK,1150.146382,1.0,1.0,"Kaggalipura,Bangalore",12.900976,76.891937,55.0
Dealer,0.0,1.0,2.0,BHK,1050.006563,1.0,1.0,"Kanjur Marg (East),Lalitpur",24.69028,78.41889,160.0
Dealer,0.0,0.0,3.0,BHK,1529.411765,1.0,0.0,"Mahesh Nagar,Mumbai",30.387136,75.865105,260.0
unknown,1.0,0.0,3.0,Studio,-1000,0.0,1.0,"Pipla,Nagpur",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,1.0,BHK,650.0426257,1.0,1.0,"Majiwada,Lalitpur",19.218498,72.992114,61.0
Dealer,0.0,0.0,2.0,BHK,950.0503815,1.0,1.0,"Kharadi,Pune",18.5438,73.9438,66.0
Dealer,0.0,1.0,2.0,BHK,1240.1352869999998,1.0,1.0,"Sector-37C Gurgaon,Gurgaon",28.451220000000003,76.98514899999999,66.0
Owner,0.0,0.0,3.0,BHK,1690.0907309999998,1.0,1.0,"Sector-168 Noida,Noida",28.494868,77.410298,95.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,3.0,BHK,2390.091982,1.0,1.0,"Rajaji Nagar,Bangalore",12.9847,77.5491,330.0
unknown,1.0,1.0,1.0,Studio,-1000,0.0,1.0,"Mira Road East,Mumbai",999.0,-999.0,-1000000.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1022.835395,1.0,1.0,"Sector-20 Taloja,Mumbai",28.5822,77.3293,43.0
Builder,1.0,1.0,3.0,BHK,1113.793103,0.0,0.0,"Besa,Nagpur",21.080409,79.098334,32.3
Dealer,0.0,1.0,2.0,BHK,1137.065876,1.0,1.0,"Horamavu Agara,Bangalore",13.0318,77.6583,92.0
Dealer,0.0,0.0,1.0,BHK,640.0877835,1.0,1.0,"Deokar Panand,Kolhapur",16.7,74.23333000000001,35.0
Dealer,0.0,0.0,3.0,BHK,1850.016518,1.0,1.0,"Thakur Village,Mumbai",18.914541,72.818211,280.0
Dealer,1.0,1.0,4.0,BHK,2445.531347,0.0,0.0,"Madhavaram,Chennai",13.138566,80.234522,110.0
Owner,0.0,0.0,3.0,BHK,2181.818182,1.0,1.0,"Kanke,Ranchi",23.35556,85.33471999999999,120.0
Builder,0.0,1.0,2.0,BHK,1034.328358,1.0,0.0,"CV Raman Nagar,Bangalore",12.98556,77.66389000000001,69.3
Dealer,0.0,0.0,2.0,BHK,1020.408163,1.0,1.0,"Kothrud,Pune",18.5101,73.8141,160.0
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,1.0,BHK,599.0016638999999,0.0,1.0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,18.0
Dealer,1.0,1.0,3.0,BHK,2164.093768,0.0,1.0,"New Chandigarh,Chandigarh",30.73528,76.79111,75.7
Dealer,0.0,0.0,3.0,BHK,1450.292398,1.0,1.0,"Gunjur,Bangalore",12.923762,77.736688,62.0
Dealer,1.0,0.0,1.0,BHK,368.2338237,0.0,1.0,"Kharghar,Maharashtra",19.038205,73.06612,38.3
Dealer,0.0,0.0,3.0,BHK,1430.184419,1.0,1.0,"Chinar Park,Kolkata",22.623598,88.441186,76.0
Owner,0.0,0.0,2.0,BHK,750.0468779,1.0,1.0,"Anand Nagar,Nagpur",21.206776,79.196988,40.0
Dealer,0.0,0.0,3.0,BHK,1500.150015,1.0,1.0,"Mominpore,Kolkata",22.54111,88.33778000000001,100.0
Owner,0.0,0.0,2.0,BHK,1322.685301,1.0,1.0,"G.M.S Road,Dehradun",38.96026502,-86.56196551,53.0
Dealer,0.0,0.0,3.0,BHK,1244.625481,1.0,1.0,"Hatkesh Udhog Nagar,Mumbai",18.96667,72.83333,110.0
Dealer,0.0,1.0,3.0,BHK,3125.465099,1.0,1.0,"Mohamadwadi,Pune",18.52361,73.84778,210.0
Dealer,0.0,1.0,1.0,BHK,347.0368393,1.0,1.0,"Badlapur,Lalitpur",24.69028,78.41889,26.0
Owner,0.0,0.0,2.0,BHK,1200.274348,1.0,1.0,"Devi Road,Kotdwara",27.238547,79.02613000000001,35.0
Dealer,0.0,0.0,1.0,BHK,693.0443548,1.0,1.0,"Panvel,Lalitpur",18.966114,73.148278,55.0
Dealer,0.0,0.0,1.0,BHK,601.8518518999999,1.0,1.0,"Chandivali,Lalitpur",24.69028,78.41889,130.0
Dealer,0.0,0.0,3.0,BHK,1950.35461,1.0,1.0,"Gotri,Vadodara",22.312358,73.145436,55.0
Dealer,1.0,1.0,2.0,BHK,693.0346517,0.0,1.0,"Thane West,Maharashtra",19.18,72.96333,99.0
Dealer,0.0,1.0,2.0,BHK,719.0977216,1.0,1.0,"Kanjur Marg (East),Maharashtra",18.96,72.82,190.0
Dealer,0.0,0.0,2.0,BHK,969.9769053,1.0,1.0,"Vasai East,Maharashtra",19.402549,72.85441800000001,46.2
Dealer,1.0,1.0,1.0,BHK,644.0677966,0.0,1.0,"Begur Road,Bangalore",12.8706,77.6279,38.0
Dealer,0.0,0.0,3.0,BHK,1202.207331,1.0,1.0,"Kalikapur,Kolkata",22.12703,88.51872900000001,61.0
Dealer,0.0,0.0,3.0,BHK,1434.017063,1.0,1.0,"Akshaya Nagar,Bangalore",12.96991,77.59796,79.0
Owner,0.0,0.0,2.0,BHK,1559.5463140000002,1.0,1.0,"Borsi,Durg",21.163131,81.306849,33.0
Owner,0.0,0.0,3.0,BHK,1730.1038059999998,1.0,1.0,"Murlipura,Jaipur",26.979452,75.765051,60.0
Dealer,0.0,1.0,3.0,BHK,1935.389134,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,65.9
Owner,0.0,0.0,2.0,BHK,999.1435912,1.0,1.0,"Maa Santoshi Colony,Secunderabad",17.45,78.5,35.0
Owner,0.0,0.0,2.0,BHK,950.0542888,1.0,1.0,"Shalimar Garden Extension II,Ghaziabad",28.689982,77.339807,35.0
Dealer,0.0,1.0,3.0,BHK,2256.7485460000003,1.0,1.0,"Binny Pete,Bangalore",12.96991,77.59796,260.0
Dealer,0.0,1.0,3.0,BHK,1400.0,1.0,1.0,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,28.0
Dealer,0.0,1.0,2.0,BHK,1055.262427,1.0,1.0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,38.0
Owner,0.0,0.0,3.0,BHK,1937.090674,1.0,1.0,"Marine Drive,Kochi",9.9800255,76.27530300000001,210.0
Dealer,0.0,0.0,2.0,BHK,828.0887711,1.0,0.0,"Vasind,Mumbai",18.96667,72.83333,25.0
Dealer,0.0,0.0,2.0,BHK,870.1957941,1.0,1.0,"Sodepur,Kolkata",22.69995,88.390833,24.0
Dealer,1.0,0.0,2.0,BHK,768.8284518999999,0.0,1.0,"New Pundag,Ranchi",23.343792,85.274785,29.4
Dealer,0.0,0.0,3.0,BHK,1291.155584,1.0,1.0,"Chromepet,Chennai",12.95161,80.14097,80.0
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Ajmer Road,Jaipur",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,4.0,BHK,2140.205285,1.0,1.0,"Mullanpur Garibdass,Mohali",30.799,76.743,98.0
Dealer,0.0,0.0,2.0,BHK,1250.0,1.0,1.0,"Hanspal,Bhubaneswar",20.26444,85.82806,48.0
Owner,0.0,0.0,2.0,BHK,699.6268657,1.0,1.0,"Gomti Nagar Extension,Lucknow",21.0,77.0,30.0
Dealer,0.0,1.0,3.0,BHK,1623.137081,1.0,1.0,"Whitefield,Bangalore",12.9958935,77.761394,110.0
Dealer,1.0,1.0,4.0,BHK,2700.270027,0.0,1.0,"Baner,Pune",18.558319,73.77588,240.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1406.997467,1.0,1.0,"Southern Avenue,Kolkata",22.54111,88.33778000000001,150.0
Dealer,0.0,0.0,3.0,BHK,1722.158439,1.0,1.0,"Caranzalem,Panaji",15.462648000000002,73.804488,150.0
Dealer,1.0,1.0,1.0,BHK,441.796972,0.0,1.0,"Mall Road,Solan",28.478337,77.092831,17.8
Owner,0.0,0.0,2.0,BHK,1440.092166,1.0,1.0,"Nawada Village,Faridabad",28.391956,77.270151,50.0
Dealer,1.0,1.0,3.0,BHK,1470.0,0.0,0.0,"Jankipuram Extension,Lucknow",26.936933000000003,80.941263,44.1
Dealer,0.0,0.0,2.0,BHK,1243.232404,1.0,1.0,"Pallikaranai,Chennai",12.9377,80.2153,62.0
,,,,,nan,,,,,,nan
Owner,0.0,1.0,2.0,BHK,1190.082645,1.0,1.0,"Electronic City Phase II,Bangalore",12.8458,77.6727,72.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,1067.887109,1.0,1.0,"Hebbal,Bangalore",13.04034,77.591347,70.0
Dealer,0.0,0.0,2.0,BHK,888.1199538999999,1.0,1.0,"Nobo Nagar,Bangalore",12.868182,77.59545,38.5
Owner,0.0,1.0,2.0,BHK,1200.0,1.0,1.0,"Swarna Jayanti Nagar,Aligarh",27.892383,78.101489,36.0
Builder,1.0,1.0,2.0,BHK,683.0601092999999,0.0,0.0,"Akurdi,Maharashtra",18.647126,73.763802,77.5
Dealer,0.0,0.0,2.0,BHK,1093.0848,1.0,1.0,"Hadapsar,Pune",18.49667,73.94167,95.0
Dealer,0.0,0.0,3.0,BHK,2187.404619,1.0,0.0,"MRC Nagar,Chennai",13.09,80.27,430.0
Dealer,0.0,1.0,2.0,BHK,1231.060606,1.0,1.0,"Sector-15 Ghansoli,Lalitpur",28.3967,77.32330999999999,130.0
Owner,0.0,0.0,3.0,BHK,1400.0,1.0,1.0,"Baksara,Kolkata",22.573855,88.294163,42.0
Owner,0.0,0.0,2.0,BHK,810.0445525,1.0,1.0,"Ponekkara,Kochi",9.930471,76.271273,40.0
Owner,0.0,1.0,1.0,BHK,640.1137980000001,1.0,1.0,"NH-8,Neemrana",12.973237,77.64685899999999,18.0
unknown,0.0,1.0,2.0,Studio,-1000,1.0,1.0,"Borda,Bhopal",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,943.057302,1.0,1.0,"Powai,Lalitpur",19.12,72.91,210.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,1100.0,1.0,1.0,"Sector-93 Noida,Noida",28.5216,77.3863,44.0
Dealer,0.0,0.0,3.0,BHK,1563.762262,1.0,1.0,"Sector-77 Noida,Noida",28.568096,77.390253,81.3
Dealer,0.0,1.0,1.0,BHK,450.4504505,1.0,0.0,"Panvel,Lalitpur",18.966114,73.148278,47.0
Owner,0.0,0.0,3.0,BHK,1435.204728,1.0,1.0,"Gottigere,Bangalore",12.858535,77.590438,68.0
Dealer,0.0,0.0,3.0,BHK,1733.47779,1.0,1.0,"Nirman Nagar,Jaipur",19.980678,79.297436,64.0
Owner,0.0,0.0,2.0,BHK,1100.0,1.0,1.0,"1st Phase JP Nagar,Bangalore",13.007723,77.594939,66.0
Owner,0.0,0.0,2.0,BHK,1069.518717,1.0,1.0,"Kamptee Road,Nagpur",21.216111,79.19875,22.0
Dealer,0.0,0.0,2.0,BHK,965.5172414,1.0,1.0,"Borivali (East),Maharashtra",19.235,72.8598,140.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1440.1661,1.0,1.0,"Sector-74 Noida,Noida",28.577673,77.389781,76.3
Owner,0.0,0.0,2.0,BHK,961.0456176,1.0,1.0,"Ramakrishna Nagar,Chennai",12.283101,76.616128,75.0
Owner,0.0,0.0,4.0,BHK,1528.428775,1.0,1.0,"Sector 9 Vasundhara,Ghaziabad",28.65998,77.37027900000001,75.0
Owner,0.0,1.0,3.0,BHK,1511.254019,1.0,1.0,"Nipania,Indore",22.760061,75.928572,47.0
Owner,1.0,1.0,2.0,BHK,1190.168176,0.0,1.0,"Somalwada,Nagpur",21.09622,79.065033,46.0
Owner,0.0,0.0,3.0,BHK,1400.037334,1.0,1.0,"LB Shastri Nagar,Bangalore",18.558646,73.896074,75.0
Owner,0.0,0.0,3.0,BHK,1584.933806,1.0,1.0,"Belathur,Bangalore",13.012767,77.756579,85.0
Dealer,0.0,0.0,1.0,BHK,817.0515098,1.0,1.0,"Manimajra,Chandigarh",30.73528,76.79111,46.0
Dealer,0.0,0.0,2.0,BHK,1075.037626,1.0,1.0,"Sector 10 Kharghar,Lalitpur",19.033956,73.075342,100.0
Owner,0.0,0.0,3.0,BHK,3100.088574,1.0,1.0,"Wazir Hasan Road,Lucknow",26.86056,80.91583,140.0
Dealer,0.0,0.0,3.0,BHK,17454.06824,1.0,1.0,"Sahastradhara Road,Dehradun",30.382066,78.123734,66.5
Dealer,0.0,0.0,2.0,BHK,950.1689189,1.0,1.0,"New Town,Kolkata",22.5922,88.484911,45.0
Dealer,1.0,0.0,1.0,BHK,575.0,0.0,1.0,"Ayappakkam,Chennai",13.09694,80.13194,23.0
Dealer,1.0,1.0,2.0,BHK,503.8961039,0.0,0.0,"Bhadra Nagar,Mumbai",18.96667,72.83333,38.8
Owner,0.0,1.0,3.0,BHK,1814.058957,1.0,1.0,"Kannamangala,Bangalore",13.025845,77.770331,120.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1222.166416,1.0,1.0,"Vytilla,Kochi",9.966018,76.318152,73.0
Dealer,1.0,1.0,2.0,BHK,1141.476111,0.0,1.0,"Sector-23 Taloja,Lalitpur",28.509982,77.05185,61.4
Dealer,0.0,1.0,3.0,BHK,1684.001981,1.0,1.0,"Sector 21 Ulwe,Lalitpur",28.5889,77.3352,170.0
Owner,0.0,0.0,2.0,BHK,1195.151101,1.0,1.0,"Ammanamma Layout,Bangalore",12.96991,77.59796,70.0
Dealer,0.0,0.0,2.0,BHK,1150.0473550000002,1.0,1.0,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,170.0
Dealer,0.0,0.0,3.0,BHK,1544.9735449999998,1.0,1.0,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,73.0
Dealer,0.0,0.0,3.0,BHK,2018.545386,1.0,1.0,"Sangamvadi,Pune",18.536296,73.862716,320.0
Owner,0.0,0.0,2.0,BHK,1800.670017,1.0,1.0,"Cholanayakanahalli,Bangalore",13.035865,77.598244,43.0
Dealer,0.0,0.0,2.0,BHK,935.0579359,1.0,1.0,"Kundrathur,Chennai",12.9974,80.0966,34.7
Owner,0.0,1.0,7.0,BHK,4651.162791,1.0,1.0,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,160.0
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,2.0,BHK,750.1609788,0.0,1.0,"Sector 89 Faridabad,Faridabad",28.431903,77.36482099999999,23.3
Dealer,0.0,0.0,4.0,BHK,1850.13876,1.0,1.0,"Sector-49 Chandigarh,Chandigarh",30.692243,76.750614,120.0
Owner,0.0,0.0,2.0,BHK,925.0693802,1.0,1.0,"Boisar,Palghar",19.811319,72.76894,30.0
Dealer,1.0,1.0,2.0,BHK,794.2992012,0.0,1.0,"Thane West,Lalitpur",19.18,72.96333,87.5
Owner,0.0,0.0,5.0,BHK,2382.978723,1.0,1.0,"Anand Mahal Road,Surat",21.199481,72.791481,140.0
Dealer,0.0,0.0,4.0,BHK,2049.446975,1.0,1.0,"Urban Estate Phase II,Jalandhar",31.292349,75.592435,63.0
Dealer,0.0,0.0,3.0,BHK,1450.209475,1.0,1.0,"Bhumkar Nagar,Pune",18.52783,73.875757,90.0
Dealer,0.0,0.0,3.0,BHK,1490.066225,1.0,1.0,"Budigere Cross,Bangalore",13.141581,77.749756,90.0
Dealer,0.0,1.0,3.0,BHK,2172.173317,1.0,1.0,"Konanakunte,Bangalore",12.8855,77.5638,190.0
Dealer,0.0,0.0,3.0,BHK,1100.004783,1.0,1.0,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,230.0
Dealer,1.0,0.0,2.0,BHK,1017.19052,0.0,1.0,"Balkum,Mumbai",19.222101,72.988231,100.0
